sample_id,h2d_ms,kernel_ms,k1_ms,k2_ms,k3_ms,d2h_ms,total_ms,predicted,actual,correct
12084,0.037,0.502,0.263,0.030,0.187,0.055,0.594,4,4,1
12085,0.039,0.478,0.236,0.031,0.187,0.053,0.571,8,4,1
12087,0.037,0.478,0.237,0.031,0.187,0.037,0.552,4,4,1
12088,0.044,0.476,0.236,0.031,0.188,0.060,0.580,4,4,1
12089,0.037,0.504,0.264,0.030,0.188,0.038,0.579,4,4,1
12090,0.036,0.503,0.265,0.029,0.188,0.055,0.595,4,4,1
12091,0.040,0.481,0.238,0.033,0.188,0.038,0.559,4,4,1
12092,0.049,0.479,0.241,0.030,0.187,0.056,0.585,4,4,1
12093,0.039,0.503,0.264,0.029,0.187,0.053,0.595,1,4,1
12095,0.037,0.474,0.236,0.029,0.187,0.039,0.550,4,4,1
12096,0.038,0.487,0.236,0.032,0.197,0.055,0.580,4,4,1
12097,0.038,0.477,0.235,0.032,0.187,0.038,0.553,4,4,1
12098,0.037,0.501,0.262,0.029,0.188,0.038,0.576,0,4,1
12100,0.041,0.509,0.264,0.032,0.189,0.053,0.604,4,4,1
12101,0.036,0.504,0.265,0.029,0.187,0.037,0.578,4,4,1
12102,0.039,0.502,0.263,0.030,0.187,0.054,0.595,4,4,1
12103,0.038,0.477,0.236,0.031,0.187,0.038,0.553,4,4,1
12104,0.040,0.478,0.237,0.031,0.186,0.053,0.572,4,4,1
12105,0.035,0.479,0.237,0.031,0.187,0.038,0.553,4,4,1
12106,0.037,0.476,0.236,0.031,0.187,0.053,0.567,4,4,1
12107,0.036,0.504,0.263,0.030,0.189,0.037,0.577,4,4,1
12108,0.036,0.514,0.264,0.032,0.186,0.056,0.606,4,4,1
12109,0.037,0.479,0.238,0.031,0.187,0.037,0.553,6,4,1
12112,0.038,0.479,0.236,0.031,0.187,0.037,0.553,0,4,1
12114,0.032,0.474,0.237,0.029,0.187,0.053,0.559,4,4,1
12115,0.040,0.478,0.237,0.031,0.187,0.038,0.556,4,4,1
12116,0.039,0.479,0.237,0.032,0.187,0.038,0.556,7,4,1
12120,0.037,0.478,0.235,0.031,0.187,0.038,0.553,0,4,1
12122,0.038,0.476,0.237,0.031,0.187,0.056,0.570,4,4,1
12123,0.038,0.479,0.237,0.032,0.186,0.053,0.570,6,4,1
12125,0.038,0.478,0.237,0.031,0.186,0.038,0.553,4,4,1
12126,0.037,0.476,0.236,0.031,0.187,0.053,0.566,4,4,1
12127,0.037,0.478,0.236,0.031,0.187,0.039,0.554,4,4,1
12128,0.037,0.477,0.237,0.031,0.188,0.054,0.569,4,4,1
12129,0.037,0.479,0.237,0.031,0.190,0.054,0.570,6,4,1
12131,0.037,0.475,0.236,0.029,0.187,0.038,0.549,4,4,1
12132,0.036,0.477,0.237,0.031,0.188,0.053,0.566,4,4,1
12133,0.037,0.478,0.237,0.031,0.188,0.054,0.569,6,4,1
12135,0.038,0.476,0.237,0.029,0.188,0.038,0.551,4,4,1
12136,0.037,0.482,0.241,0.031,0.187,0.039,0.557,6,4,1
12140,0.037,0.475,0.235,0.031,0.187,0.053,0.565,0,4,1
12143,0.038,0.479,0.238,0.031,0.187,0.039,0.555,4,4,1
12144,0.038,0.479,0.238,0.031,0.188,0.040,0.557,6,4,1
12146,0.037,0.516,0.275,0.030,0.187,0.037,0.589,6,4,1
12150,0.037,0.503,0.264,0.029,0.188,0.040,0.580,0,4,1
12152,0.039,0.477,0.236,0.031,0.188,0.054,0.570,4,4,1
12153,0.038,0.477,0.236,0.031,0.187,0.054,0.569,0,4,1
12155,0.037,0.480,0.237,0.031,0.187,0.054,0.571,0,4,1
12159,0.038,0.503,0.264,0.030,0.187,0.039,0.580,4,4,1
12160,0.037,0.502,0.263,0.029,0.187,0.053,0.592,4,4,1
12161,0.037,0.480,0.237,0.031,0.187,0.037,0.553,4,4,1
12162,0.037,0.476,0.237,0.031,0.187,0.054,0.566,4,4,1
12163,0.039,0.481,0.238,0.032,0.187,0.055,0.575,6,4,1
12165,0.038,0.503,0.265,0.029,0.188,0.037,0.578,4,4,1
12166,0.038,0.503,0.263,0.032,0.187,0.056,0.597,4,4,1
12167,0.036,0.481,0.236,0.031,0.189,0.042,0.559,0,4,1
12170,0.037,0.475,0.237,0.029,0.187,0.037,0.550,0,4,1
12172,0.037,0.503,0.263,0.029,0.187,0.038,0.578,2,4,1
12174,0.037,0.527,0.278,0.030,0.187,0.039,0.602,5,4,1
12176,0.037,0.479,0.239,0.030,0.187,0.055,0.571,4,4,1
12177,0.037,0.475,0.236,0.030,0.187,0.037,0.549,4,4,1
12178,0.037,0.502,0.264,0.029,0.187,0.044,0.583,6,4,1
12182,0.042,0.479,0.238,0.031,0.188,0.054,0.575,4,4,1
12183,0.038,0.505,0.262,0.032,0.186,0.038,0.580,4,4,1
12184,0.037,0.503,0.264,0.032,0.187,0.054,0.594,4,4,1
12185,0.037,0.503,0.263,0.030,0.187,0.057,0.597,0,4,1
12187,0.038,0.477,0.236,0.031,0.187,0.054,0.569,6,4,1
12189,0.037,0.503,0.264,0.030,0.187,0.057,0.597,6,4,1
12191,0.037,0.504,0.263,0.030,0.187,0.038,0.580,4,4,1
12192,0.037,0.501,0.264,0.029,0.187,0.053,0.591,4,4,1
12193,0.037,0.474,0.236,0.029,0.187,0.037,0.549,4,4,1
12194,0.038,0.476,0.237,0.031,0.187,0.038,0.552,0,4,1
12196,0.037,0.504,0.265,0.029,0.188,0.054,0.596,4,4,1
12197,0.038,0.505,0.264,0.030,0.187,0.038,0.580,4,4,1
12198,0.037,0.505,0.263,0.030,0.189,0.054,0.596,4,4,1
12199,0.037,0.505,0.265,0.030,0.187,0.037,0.578,4,4,1
12200,0.039,0.480,0.237,0.031,0.187,0.056,0.575,4,4,1
12201,0.037,0.474,0.235,0.029,0.188,0.038,0.549,4,4,1
12202,0.037,0.503,0.261,0.030,0.187,0.053,0.593,4,4,1
12203,0.038,0.477,0.237,0.029,0.187,0.037,0.552,4,4,1
12204,0.039,0.503,0.264,0.030,0.188,0.056,0.598,4,4,1
12205,0.037,0.506,0.265,0.030,0.187,0.037,0.580,4,4,1
12206,0.037,0.507,0.265,0.032,0.187,0.057,0.601,0,4,1
12209,0.037,0.476,0.236,0.030,0.186,0.037,0.550,4,4,1
12210,0.037,0.478,0.236,0.031,0.187,0.053,0.568,4,4,1
12211,0.042,0.486,0.238,0.035,0.188,0.056,0.585,0,4,1
12213,0.036,0.507,0.267,0.031,0.187,0.057,0.599,0,4,1
12215,0.038,0.515,0.276,0.030,0.187,0.037,0.590,4,4,1
12216,0.038,0.505,0.263,0.032,0.188,0.054,0.597,4,4,1
12217,0.038,0.478,0.238,0.031,0.187,0.038,0.554,4,4,1
12218,0.039,0.479,0.238,0.031,0.187,0.055,0.573,4,4,1
12219,0.037,0.519,0.277,0.031,0.188,0.055,0.611,6,4,1
12221,0.037,0.478,0.237,0.031,0.188,0.037,0.552,4,4,1
12222,0.038,0.502,0.264,0.030,0.187,0.058,0.598,4,4,1
12223,0.037,0.503,0.264,0.029,0.188,0.038,0.578,4,4,1
12224,0.038,0.476,0.236,0.029,0.187,0.037,0.552,0,4,1
12226,0.037,0.503,0.263,0.030,0.187,0.037,0.577,0,4,1
12228,0.037,0.475,0.236,0.029,0.187,0.037,0.550,6,4,1
12230,0.036,0.505,0.263,0.032,0.187,0.053,0.595,6,4,1
12233,0.038,0.502,0.263,0.030,0.188,0.056,0.597,6,4,1
12235,0.038,0.475,0.236,0.030,0.187,0.038,0.550,0,4,1
12238,0.036,0.478,0.237,0.031,0.187,0.038,0.552,0,4,1
12242,0.038,0.478,0.236,0.032,0.186,0.054,0.569,4,4,1
12243,0.038,0.502,0.263,0.030,0.187,0.038,0.578,4,4,1
12244,0.037,0.479,0.239,0.030,0.187,0.038,0.553,3,4,1
12246,0.038,0.503,0.262,0.032,0.187,0.055,0.597,4,4,1
12247,0.038,0.480,0.237,0.032,0.187,0.043,0.561,0,4,1
12250,0.036,0.505,0.265,0.032,0.187,0.057,0.598,4,4,1
12251,0.037,0.501,0.261,0.030,0.187,0.038,0.576,4,4,1
12252,0.039,0.482,0.239,0.032,0.188,0.060,0.581,0,4,1
12255,0.037,0.513,0.267,0.032,0.191,0.047,0.597,4,4,1
12256,0.036,0.503,0.262,0.032,0.188,0.053,0.592,4,4,1
12257,0.037,0.477,0.236,0.031,0.188,0.044,0.558,4,4,1
12258,0.037,0.503,0.262,0.030,0.188,0.045,0.585,6,4,1
12260,0.036,0.477,0.236,0.031,0.187,0.044,0.558,6,4,1
12262,0.078,0.504,0.262,0.032,0.187,0.054,0.636,4,4,1
12263,0.037,0.505,0.264,0.030,0.187,0.037,0.579,4,4,1
12264,0.038,0.503,0.263,0.030,0.188,0.039,0.580,6,4,1
12272,0.038,0.478,0.240,0.030,0.187,0.038,0.554,0,4,1
12276,0.038,0.480,0.237,0.032,0.189,0.040,0.558,0,4,1
12278,0.040,0.489,0.248,0.031,0.187,0.046,0.575,4,4,1
12279,0.090,0.479,0.237,0.031,0.186,0.054,0.623,0,4,1
12281,0.037,0.501,0.238,0.031,0.206,0.057,0.595,0,4,1
12284,0.039,0.493,0.240,0.036,0.192,0.051,0.583,3,4,1
12286,0.038,0.485,0.238,0.033,0.191,0.054,0.576,0,4,1
12288,0.038,0.484,0.238,0.033,0.189,0.052,0.573,4,4,1
12289,0.038,0.486,0.239,0.033,0.191,0.053,0.577,4,4,1
12290,0.040,0.483,0.239,0.033,0.189,0.053,0.576,3,4,1
12292,0.037,0.483,0.239,0.033,0.189,0.052,0.572,4,4,1
12293,0.039,0.490,0.240,0.038,0.189,0.043,0.572,6,4,1
12297,0.039,0.481,0.236,0.033,0.189,0.051,0.571,4,4,1
12298,0.075,0.510,0.265,0.034,0.189,0.064,0.650,4,4,1
12299,0.039,0.508,0.264,0.032,0.189,0.053,0.600,4,4,1
12300,0.039,0.513,0.264,0.032,0.193,0.053,0.606,4,4,1
12301,0.039,0.505,0.240,0.040,0.199,0.054,0.598,4,4,1
12302,0.044,0.530,0.267,0.041,0.197,0.044,0.619,4,4,1
12303,0.040,0.514,0.264,0.037,0.191,0.052,0.605,4,4,1
12304,0.077,0.483,0.238,0.034,0.189,0.052,0.612,4,4,1
12305,0.049,0.515,0.268,0.035,0.189,0.044,0.607,0,4,1
12309,0.046,0.482,0.237,0.034,0.189,0.050,0.577,4,4,1
12310,0.080,0.482,0.236,0.034,0.190,0.049,0.610,4,4,1
12311,0.040,0.485,0.238,0.034,0.191,0.052,0.576,4,4,1
12312,0.079,0.483,0.239,0.033,0.189,0.053,0.615,4,4,1
12313,0.038,0.488,0.238,0.036,0.190,0.046,0.572,4,4,1
12314,0.052,0.494,0.243,0.037,0.191,0.049,0.595,4,4,1
12315,0.040,0.509,0.265,0.033,0.189,0.050,0.599,4,4,1
12316,0.079,0.521,0.276,0.032,0.190,0.053,0.653,4,4,1
12317,0.043,0.485,0.238,0.034,0.189,0.054,0.581,0,4,1
12320,0.041,0.509,0.266,0.032,0.189,0.055,0.606,5,4,1
12324,0.044,0.484,0.237,0.034,0.188,0.053,0.581,6,4,1
12326,0.040,0.509,0.264,0.033,0.189,0.052,0.602,6,4,1
12328,0.039,0.521,0.277,0.032,0.189,0.053,0.612,4,4,1
12329,0.042,0.492,0.247,0.033,0.189,0.045,0.580,0,4,1
12332,0.041,0.519,0.267,0.036,0.192,0.057,0.617,0,4,1
12334,0.041,0.529,0.268,0.038,0.198,0.057,0.626,6,4,1
12336,0.036,0.534,0.273,0.046,0.192,0.046,0.616,4,4,1
12337,0.041,0.483,0.238,0.033,0.189,0.049,0.574,4,4,1
12338,0.039,0.481,0.237,0.031,0.189,0.053,0.572,0,4,1
12340,0.039,0.484,0.238,0.033,0.189,0.053,0.576,4,4,1
12341,0.039,0.482,0.239,0.033,0.189,0.052,0.573,4,4,1
12342,0.037,0.491,0.239,0.035,0.194,0.051,0.580,4,4,1
12343,0.040,0.531,0.272,0.042,0.193,0.053,0.625,4,4,1
12344,0.084,0.533,0.273,0.039,0.195,0.054,0.671,4,4,1
12345,0.039,0.544,0.285,0.038,0.195,0.054,0.637,4,4,1
12346,0.041,0.525,0.272,0.038,0.191,0.057,0.623,4,4,1
12347,0.039,0.482,0.237,0.034,0.189,0.053,0.573,4,4,1
12348,0.039,0.485,0.239,0.033,0.189,0.054,0.578,4,4,1
12349,0.037,0.480,0.237,0.033,0.189,0.053,0.569,9,4,1
12351,0.038,0.514,0.265,0.034,0.192,0.053,0.605,4,4,1
12352,0.037,0.508,0.265,0.032,0.189,0.052,0.598,4,4,1
12353,0.040,0.485,0.238,0.033,0.190,0.053,0.579,0,4,1
12355,0.039,0.479,0.236,0.031,0.189,0.053,0.571,4,4,1
12356,0.039,0.508,0.263,0.032,0.189,0.053,0.599,2,4,1
12358,0.038,0.481,0.238,0.034,0.188,0.053,0.572,4,4,1
12359,0.042,0.522,0.278,0.033,0.188,0.057,0.621,2,4,1
12362,0.039,0.479,0.237,0.032,0.189,0.053,0.571,2,4,1
12365,0.037,0.522,0.276,0.032,0.190,0.053,0.613,4,4,1
12366,0.046,0.483,0.237,0.034,0.189,0.053,0.582,4,4,1
12367,0.039,0.480,0.237,0.031,0.189,0.052,0.570,4,4,1
12368,0.037,0.483,0.238,0.033,0.189,0.053,0.573,4,4,1
12369,0.040,0.509,0.265,0.032,0.189,0.052,0.601,4,4,1
12370,0.040,0.523,0.265,0.042,0.191,0.054,0.617,6,4,1
12372,0.049,0.483,0.239,0.033,0.189,0.056,0.588,9,4,1
12374,0.080,0.482,0.236,0.034,0.189,0.052,0.613,4,4,1
12375,0.039,0.481,0.237,0.034,0.188,0.054,0.573,4,4,1
12376,0.041,0.481,0.238,0.032,0.189,0.053,0.575,4,4,1
12377,0.039,0.490,0.237,0.035,0.191,0.052,0.580,4,4,1
12378,0.045,0.510,0.265,0.034,0.189,0.050,0.605,0,4,1
12380,0.040,0.507,0.265,0.031,0.189,0.052,0.600,0,4,1
12383,0.041,0.484,0.239,0.033,0.189,0.052,0.577,0,4,1
12386,0.037,0.520,0.277,0.032,0.189,0.053,0.610,4,4,1
12387,0.041,0.508,0.264,0.033,0.188,0.053,0.603,4,4,1
12388,0.040,0.482,0.237,0.034,0.188,0.053,0.575,4,4,1
12389,0.043,0.490,0.239,0.036,0.191,0.055,0.588,4,4,1
12390,0.039,0.510,0.263,0.035,0.191,0.056,0.605,4,4,1
12391,0.039,0.511,0.265,0.033,0.190,0.053,0.604,4,4,1
12392,0.038,0.512,0.264,0.034,0.191,0.054,0.605,4,4,1
12393,0.048,0.482,0.239,0.033,0.189,0.053,0.583,0,4,1
12397,0.038,0.507,0.264,0.032,0.189,0.053,0.599,0,4,1
12399,0.037,0.510,0.264,0.032,0.191,0.058,0.605,6,4,1
12401,0.050,0.513,0.268,0.034,0.189,0.053,0.617,4,4,1
12402,0.041,0.509,0.264,0.034,0.189,0.053,0.603,0,4,1
12409,0.038,0.484,0.238,0.033,0.191,0.053,0.575,0,4,1
12411,0.038,0.506,0.263,0.031,0.189,0.053,0.597,6,4,1
12417,0.040,0.508,0.263,0.032,0.190,0.054,0.602,4,4,1
12418,0.039,0.486,0.239,0.033,0.191,0.054,0.579,2,4,1
12420,0.041,0.483,0.237,0.033,0.189,0.053,0.577,0,4,1
12424,0.040,0.515,0.265,0.034,0.192,0.055,0.610,0,4,1
12426,0.040,0.483,0.238,0.034,0.189,0.054,0.577,4,4,1
12427,0.039,0.480,0.237,0.032,0.189,0.053,0.571,4,4,1
12428,0.041,0.482,0.237,0.033,0.189,0.054,0.576,6,4,1
12430,0.039,0.485,0.238,0.033,0.190,0.053,0.577,0,4,1
12432,0.038,0.509,0.266,0.032,0.189,0.053,0.600,4,4,1
12433,0.040,0.508,0.265,0.031,0.189,0.053,0.601,4,4,1
12434,0.037,0.508,0.264,0.032,0.190,0.053,0.598,4,4,1
12435,0.040,0.482,0.237,0.033,0.189,0.054,0.577,4,4,1
12436,0.054,0.487,0.239,0.035,0.191,0.056,0.597,4,4,1
12437,0.040,0.511,0.265,0.034,0.189,0.054,0.606,4,4,1
12438,0.037,0.507,0.265,0.032,0.189,0.055,0.599,4,4,1
12439,0.038,0.520,0.267,0.038,0.191,0.057,0.615,6,4,1
12441,0.039,0.508,0.264,0.032,0.189,0.071,0.618,4,4,1
12442,0.039,0.483,0.238,0.033,0.189,0.053,0.575,4,4,1
12443,0.039,0.481,0.238,0.031,0.189,0.053,0.573,6,4,1
12445,0.041,0.510,0.264,0.032,0.190,0.053,0.603,4,4,1
12446,0.038,0.486,0.238,0.033,0.192,0.053,0.577,4,4,1
12447,0.038,0.489,0.239,0.037,0.191,0.044,0.571,0,4,1
12449,0.044,0.514,0.270,0.034,0.189,0.056,0.615,4,4,1
12450,0.097,0.479,0.237,0.031,0.189,0.052,0.627,4,4,1
12451,0.038,0.485,0.239,0.034,0.189,0.054,0.577,4,4,1
12452,0.044,0.519,0.271,0.034,0.190,0.053,0.616,0,4,1
12455,0.039,0.508,0.265,0.032,0.189,0.054,0.601,4,4,1
12456,0.039,0.481,0.237,0.034,0.189,0.053,0.574,0,4,1
12459,0.039,0.526,0.264,0.049,0.190,0.054,0.619,4,4,1
12460,0.038,0.508,0.264,0.032,0.189,0.053,0.599,2,4,1
12462,0.038,0.481,0.238,0.032,0.189,0.052,0.572,4,4,1
12463,0.039,0.485,0.238,0.034,0.189,0.053,0.577,4,4,1
12464,0.038,0.512,0.266,0.034,0.189,0.054,0.603,2,4,1
12467,0.044,0.484,0.238,0.034,0.190,0.052,0.581,0,4,1
12469,0.039,0.482,0.238,0.033,0.189,0.052,0.572,0,4,1
12471,0.049,0.489,0.238,0.035,0.192,0.049,0.586,4,4,1
12472,0.084,0.485,0.238,0.034,0.191,0.055,0.623,4,4,1
12473,0.039,0.510,0.265,0.034,0.189,0.054,0.603,6,4,1
12475,0.040,0.483,0.238,0.034,0.189,0.053,0.576,4,4,1
12476,0.041,0.482,0.239,0.033,0.189,0.053,0.576,4,4,1
12477,0.039,0.490,0.240,0.036,0.190,0.047,0.577,4,4,1
12478,0.048,0.517,0.265,0.032,0.196,0.055,0.620,4,4,1
12479,0.038,0.504,0.263,0.032,0.187,0.052,0.594,4,4,1
12480,0.079,0.473,0.236,0.030,0.186,0.054,0.606,4,4,1
12481,0.039,0.470,0.234,0.028,0.185,0.054,0.563,0,4,1
12483,0.039,0.476,0.236,0.029,0.185,0.060,0.574,4,4,1
12484,0.039,0.503,0.264,0.029,0.185,0.052,0.593,0,4,1
12486,0.037,0.470,0.237,0.027,0.185,0.058,0.564,4,4,1
12487,0.040,0.470,0.235,0.027,0.185,0.057,0.567,4,4,1
12488,0.039,0.468,0.235,0.027,0.185,0.053,0.560,4,4,1
12489,0.039,0.484,0.236,0.029,0.185,0.059,0.581,4,4,1
12490,0.038,0.499,0.262,0.028,0.185,0.059,0.595,4,4,1
12491,0.038,0.467,0.234,0.028,0.185,0.053,0.559,0,4,1
12493,0.039,0.468,0.234,0.027,0.186,0.052,0.559,4,4,1
12494,0.037,0.467,0.235,0.028,0.185,0.054,0.558,4,4,1
12495,0.038,0.485,0.238,0.028,0.188,0.058,0.581,4,4,1
12496,0.038,0.495,0.260,0.028,0.185,0.059,0.592,4,4,1
12497,0.037,0.469,0.235,0.028,0.185,0.057,0.563,8,4,1
12499,0.051,0.471,0.235,0.027,0.185,0.053,0.575,4,4,1
12500,0.037,0.478,0.238,0.031,0.187,0.052,0.568,5,5,1
12501,0.037,0.496,0.253,0.031,0.187,0.066,0.598,5,5,1
12502,0.039,0.505,0.265,0.031,0.188,0.053,0.597,5,5,1
12503,0.039,0.499,0.264,0.028,0.185,0.058,0.596,5,5,1
12504,0.037,0.468,0.234,0.028,0.185,0.057,0.561,5,5,1
12505,0.038,0.467,0.234,0.028,0.185,0.052,0.557,5,5,1
12506,0.037,0.467,0.233,0.028,0.185,0.057,0.560,5,5,1
12507,0.038,0.471,0.234,0.028,0.187,0.054,0.563,9,5,1
12509,0.040,0.469,0.234,0.027,0.185,0.053,0.562,5,5,1
12510,0.039,0.468,0.234,0.028,0.185,0.052,0.559,3,5,1
12512,0.039,0.494,0.262,0.027,0.183,0.045,0.578,1,5,1
12514,0.049,0.468,0.235,0.028,0.185,0.043,0.560,5,5,1
12515,0.040,0.499,0.261,0.030,0.185,0.051,0.590,5,5,1
12516,0.040,0.468,0.233,0.028,0.185,0.053,0.561,7,5,1
12518,0.040,0.469,0.234,0.028,0.184,0.052,0.561,5,5,1
12519,0.052,0.471,0.235,0.027,0.185,0.053,0.576,9,5,1
12521,0.039,0.469,0.235,0.027,0.185,0.058,0.567,5,5,1
12522,0.046,0.469,0.234,0.027,0.186,0.053,0.568,5,5,1
12523,0.072,0.467,0.235,0.027,0.185,0.052,0.591,9,5,1
12525,0.060,0.469,0.235,0.027,0.185,0.059,0.588,5,5,1
12526,0.072,0.468,0.235,0.028,0.185,0.056,0.597,9,5,1
12529,0.071,0.468,0.235,0.027,0.185,0.053,0.593,9,5,1
12531,0.070,0.472,0.236,0.028,0.185,0.054,0.596,9,5,1
12533,0.061,0.470,0.236,0.028,0.185,0.057,0.587,5,5,1
12534,0.069,0.469,0.234,0.028,0.185,0.057,0.595,5,5,1
12535,0.060,0.470,0.235,0.028,0.185,0.051,0.581,5,5,1
12536,0.048,0.469,0.236,0.027,0.185,0.053,0.570,7,5,1
12539,0.040,0.469,0.235,0.027,0.185,0.051,0.560,5,5,1
12540,0.038,0.469,0.236,0.027,0.185,0.052,0.560,5,5,1
12541,0.038,0.469,0.235,0.027,0.185,0.057,0.564,5,5,1
12542,0.039,0.470,0.235,0.028,0.185,0.043,0.552,5,5,1
12543,0.117,0.478,0.234,0.028,0.185,0.056,0.652,5,5,1
12544,0.043,0.470,0.235,0.028,0.185,0.054,0.567,5,5,1
12545,0.038,0.469,0.233,0.028,0.185,0.056,0.564,5,5,1
12546,0.037,0.466,0.233,0.028,0.185,0.053,0.557,5,5,1
12547,0.038,1.142,0.234,0.028,0.857,0.059,1.239,5,5,1
12548,0.066,0.479,0.242,0.030,0.185,0.050,0.595,5,5,1
12549,0.048,0.473,0.238,0.027,0.186,0.053,0.573,5,5,1
12550,0.079,0.474,0.237,0.029,0.185,0.053,0.606,5,5,1
12551,0.064,0.477,0.238,0.030,0.187,0.052,0.593,1,5,1
12553,0.039,0.481,0.239,0.033,0.187,0.052,0.571,5,5,1
12554,0.061,0.492,0.239,0.034,0.186,0.057,0.611,5,5,1
12555,0.085,0.510,0.275,0.028,0.185,0.053,0.649,3,5,1
12557,0.039,0.508,0.275,0.028,0.185,0.055,0.602,5,5,1
12558,0.040,0.525,0.274,0.029,0.185,0.052,0.616,2,5,1
12560,0.041,0.469,0.235,0.027,0.185,0.052,0.562,3,5,1
12562,0.038,0.509,0.275,0.029,0.185,0.052,0.600,1,5,1
12564,0.061,0.508,0.274,0.028,0.185,0.052,0.622,5,5,1
12565,0.065,0.508,0.274,0.029,0.185,0.048,0.620,9,5,1
12567,0.042,0.509,0.273,0.029,0.185,0.053,0.604,5,5,1
12568,0.086,0.509,0.275,0.029,0.185,0.053,0.648,5,5,1
12569,0.040,0.468,0.235,0.027,0.185,0.053,0.560,5,5,1
12570,0.064,0.471,0.237,0.029,0.185,0.053,0.588,5,5,1
12571,0.039,0.509,0.275,0.029,0.185,0.054,0.602,5,5,1
12572,0.066,0.507,0.273,0.028,0.186,0.053,0.626,5,5,1
12573,0.039,0.507,0.272,0.029,0.185,0.054,0.601,5,5,1
12574,0.039,0.470,0.235,0.027,0.186,0.052,0.561,2,5,1
12576,0.061,0.473,0.238,0.029,0.185,0.052,0.586,5,5,1
12577,0.047,0.470,0.236,0.029,0.185,0.048,0.565,5,5,1
12578,0.085,0.470,0.237,0.028,0.185,0.047,0.602,5,5,1
12579,0.047,0.469,0.235,0.028,0.185,0.052,0.568,5,5,1
12580,0.081,0.469,0.237,0.027,0.185,0.054,0.604,5,5,1
12581,0.062,0.509,0.274,0.028,0.185,0.052,0.624,1,5,1
12583,0.085,0.470,0.238,0.027,0.185,0.053,0.608,7,5,1
12585,0.041,0.468,0.235,0.027,0.185,0.053,0.562,2,5,1
12588,0.085,0.470,0.236,0.028,0.185,0.047,0.602,7,5,1
12591,0.040,0.510,0.276,0.029,0.185,0.053,0.603,5,5,1
12592,0.040,0.476,0.240,0.029,0.185,0.054,0.571,1,5,1
12594,0.062,0.468,0.236,0.027,0.185,0.053,0.584,5,5,1
12595,0.039,0.511,0.277,0.028,0.185,0.055,0.605,9,5,1
12598,0.067,0.469,0.236,0.027,0.185,0.049,0.586,5,5,1
12599,0.039,0.510,0.275,0.029,0.185,0.053,0.602,5,5,1
12600,0.064,0.516,0.275,0.028,0.187,0.056,0.635,5,5,1
12601,0.084,0.472,0.237,0.030,0.185,0.053,0.609,9,5,1
12603,0.040,0.469,0.236,0.027,0.186,0.053,0.563,5,5,1
12604,0.068,0.478,0.239,0.030,0.187,0.052,0.598,5,5,1
12605,0.040,0.479,0.239,0.031,0.187,0.053,0.572,5,5,1
12606,0.063,0.479,0.238,0.031,0.188,0.052,0.594,5,5,1
12607,0.040,0.473,0.237,0.029,0.185,0.050,0.562,5,5,1
12608,0.084,0.508,0.274,0.029,0.185,0.058,0.651,5,5,1
12609,0.042,0.507,0.273,0.029,0.185,0.053,0.601,5,5,1
12610,0.063,0.519,0.275,0.033,0.188,0.056,0.639,9,5,1
12613,0.039,0.472,0.237,0.027,0.186,0.052,0.563,9,5,1
12616,0.059,0.472,0.237,0.029,0.185,0.050,0.580,5,5,1
12617,0.039,0.469,0.237,0.026,0.186,0.053,0.561,5,5,1
12618,0.061,0.474,0.240,0.029,0.185,0.056,0.591,5,5,1
12619,0.043,0.474,0.236,0.027,0.185,0.053,0.571,5,5,1
12620,0.064,0.509,0.275,0.028,0.185,0.054,0.626,5,5,1
12621,0.039,0.470,0.237,0.027,0.185,0.053,0.563,5,5,1
12622,0.040,0.470,0.238,0.027,0.185,0.052,0.562,1,5,1
12624,0.064,0.468,0.236,0.027,0.185,0.051,0.583,5,5,1
12625,0.042,0.473,0.237,0.029,0.186,0.048,0.563,5,5,1
12626,0.040,0.508,0.274,0.029,0.185,0.059,0.608,1,5,1
12628,0.081,0.472,0.239,0.027,0.184,0.054,0.607,5,5,1
12629,0.061,0.474,0.238,0.029,0.184,0.049,0.584,9,5,1
12631,0.046,0.512,0.277,0.029,0.185,0.054,0.612,5,5,1
12632,0.081,0.474,0.239,0.028,0.185,0.052,0.607,5,5,1
12633,0.066,0.522,0.287,0.029,0.185,0.054,0.642,9,5,1
12637,0.040,0.474,0.238,0.029,0.185,0.054,0.568,5,5,1
12638,0.066,0.508,0.275,0.029,0.185,0.053,0.627,5,5,1
12639,0.040,0.474,0.239,0.029,0.185,0.052,0.566,5,5,1
12640,0.059,0.508,0.274,0.028,0.185,0.054,0.621,5,5,1
12641,0.064,0.492,0.243,0.035,0.191,0.054,0.610,2,5,1
12643,0.062,0.526,0.278,0.035,0.189,0.061,0.649,9,5,1
12645,0.041,0.527,0.277,0.034,0.191,0.061,0.628,5,5,1
12646,0.066,0.490,0.243,0.034,0.189,0.055,0.610,9,5,1
12649,0.066,0.486,0.241,0.033,0.191,0.053,0.605,1,5,1
12651,0.063,0.484,0.240,0.033,0.189,0.060,0.607,9,5,1
12653,0.041,0.524,0.279,0.033,0.189,0.052,0.617,5,5,1
12654,0.062,0.524,0.277,0.035,0.189,0.053,0.639,5,5,1
12655,0.041,0.490,0.240,0.033,0.191,0.053,0.584,5,5,1
12656,0.062,0.521,0.277,0.033,0.189,0.054,0.636,1,5,1
12659,0.042,0.489,0.240,0.036,0.189,0.056,0.587,5,5,1
