sample_id,h2d_ms,kernel_ms,k1_ms,k2_ms,k3_ms,d2h_ms,total_ms,predicted,actual,correct
10448,0.043,1.351,1.230,0.033,0.074,0.065,1.459,2,2,1
10449,0.079,1.317,1.198,0.031,0.073,0.067,1.463,2,2,1
10450,0.041,1.315,1.196,0.031,0.073,0.065,1.421,2,2,1
10451,0.076,1.286,1.164,0.033,0.073,0.067,1.428,2,2,1
10452,0.037,1.317,1.197,0.030,0.074,0.122,1.476,2,2,1
10453,0.096,1.286,1.165,0.032,0.074,0.071,1.453,2,2,1
10454,0.045,1.325,1.206,0.031,0.073,0.042,1.413,2,2,1
10455,0.067,1.286,1.165,0.032,0.073,0.076,1.429,2,2,1
10456,0.043,1.282,1.161,0.032,0.074,0.066,1.392,2,2,1
10457,0.040,1.286,1.165,0.032,0.074,0.045,1.371,2,2,1
10458,0.096,1.283,1.161,0.032,0.074,0.072,1.450,2,2,1
10459,0.044,1.282,1.163,0.032,0.073,0.069,1.395,2,2,1
10460,0.039,1.285,1.163,0.032,0.074,0.123,1.448,2,2,1
10461,0.092,1.284,1.167,0.031,0.072,0.069,1.445,2,2,1
10462,0.043,1.357,1.238,0.031,0.074,0.068,1.468,2,2,1
10463,0.062,1.320,1.199,0.031,0.074,0.068,1.450,2,2,1
10464,0.037,1.348,1.229,0.030,0.074,0.063,1.448,2,2,1
10465,0.076,1.315,1.198,0.030,0.072,0.065,1.456,2,2,1
10466,0.036,1.352,1.232,0.031,0.074,0.061,1.449,2,2,1
10467,0.082,1.319,1.198,0.033,0.073,0.067,1.468,2,2,1
10468,0.044,1.319,1.200,0.030,0.074,0.061,1.424,2,2,1
10469,0.079,1.317,1.199,0.031,0.073,0.064,1.460,2,2,1
10470,0.036,1.326,1.200,0.031,0.081,0.038,1.400,2,2,1
10471,0.063,1.280,1.163,0.031,0.072,0.071,1.414,2,2,1
10472,0.037,1.318,1.198,0.032,0.073,0.061,1.416,2,2,1
10473,0.076,1.325,1.167,0.064,0.078,0.076,1.477,2,2,1
10474,0.038,1.319,1.198,0.032,0.074,0.061,1.418,2,2,1
10475,0.077,1.283,1.163,0.031,0.074,0.064,1.424,2,2,1
10476,0.037,1.324,1.205,0.031,0.073,0.062,1.422,2,2,1
10477,0.078,1.317,1.197,0.031,0.074,0.067,1.462,2,2,1
10478,0.035,1.326,1.206,0.032,0.073,0.062,1.423,2,2,1
10479,0.077,1.286,1.165,0.032,0.074,0.073,1.436,2,2,1
10480,0.080,1.317,1.196,0.030,0.074,0.062,1.460,2,2,1
10481,0.066,1.319,1.198,0.031,0.074,0.071,1.456,2,2,1
10482,0.037,1.351,1.231,0.031,0.074,0.061,1.448,2,2,1
10483,0.082,1.339,1.216,0.033,0.074,0.040,1.460,2,2,1
10484,0.036,1.326,1.204,0.033,0.074,0.062,1.424,2,2,1
10485,0.080,1.282,1.164,0.030,0.072,0.067,1.428,2,2,1
10486,0.038,1.348,1.229,0.032,0.073,0.062,1.447,2,2,1
10487,0.080,1.284,1.165,0.031,0.074,0.068,1.432,2,2,1
10488,0.036,1.282,1.162,0.032,0.074,0.064,1.382,2,2,1
10489,0.055,1.286,1.165,0.031,0.074,0.069,1.409,2,2,1
10490,0.038,1.350,1.230,0.031,0.074,0.060,1.448,2,2,1
10491,0.084,1.288,1.167,0.032,0.073,0.039,1.410,2,2,1
10492,0.036,1.292,1.171,0.033,0.073,0.062,1.389,2,2,1
10493,0.059,1.283,1.163,0.032,0.073,0.069,1.411,2,2,1
10494,0.035,1.347,1.227,0.031,0.074,0.062,1.444,2,2,1
10495,0.073,1.360,1.200,0.065,0.079,0.066,1.499,2,2,1
10496,0.035,1.351,1.229,0.032,0.074,0.060,1.446,2,2,1
10497,0.066,1.321,1.200,0.032,0.074,0.065,1.451,2,2,1
10498,0.035,1.348,1.229,0.030,0.074,0.061,1.444,2,2,1
10499,0.083,1.284,1.165,0.031,0.073,0.063,1.430,2,2,1
10500,0.037,1.317,1.198,0.031,0.074,0.062,1.416,2,2,1
10501,0.072,1.281,1.164,0.030,0.072,0.063,1.416,2,2,1
10502,0.034,1.347,1.228,0.031,0.073,0.061,1.442,2,2,1
10503,0.083,1.356,1.199,0.063,0.079,0.065,1.504,2,2,1
10504,0.035,1.350,1.230,0.031,0.074,0.063,1.448,2,2,1
10505,0.084,1.320,1.200,0.030,0.074,0.068,1.471,2,2,1
10506,0.035,1.347,1.229,0.029,0.074,0.065,1.446,2,2,1
10507,0.081,1.314,1.197,0.031,0.072,0.068,1.464,2,2,1
10508,0.034,1.319,1.199,0.031,0.074,0.063,1.415,2,2,1
10509,0.071,1.283,1.164,0.031,0.073,0.067,1.421,2,2,1
10510,0.063,1.320,1.198,0.030,0.074,0.062,1.445,2,2,1
10511,0.073,1.322,1.165,0.063,0.079,0.070,1.465,2,2,1
10512,0.098,1.363,1.242,0.032,0.074,0.035,1.496,2,2,1
10513,0.064,1.317,1.198,0.030,0.074,0.070,1.451,2,2,1
10514,0.099,1.348,1.230,0.031,0.072,0.060,1.508,2,2,1
10515,0.069,1.318,1.199,0.031,0.074,0.071,1.458,2,2,1
10516,0.098,1.348,1.228,0.031,0.073,0.061,1.507,2,2,1
10517,0.080,1.317,1.197,0.032,0.073,0.064,1.461,2,2,1
10518,0.046,1.319,1.199,0.030,0.075,0.066,1.431,2,2,1
10519,0.073,1.320,1.200,0.032,0.074,0.069,1.462,2,2,1
10520,0.096,1.348,1.228,0.031,0.073,0.062,1.506,2,2,1
10521,0.076,1.321,1.201,0.032,0.073,0.064,1.461,2,2,1
10522,0.095,1.347,1.227,0.030,0.074,0.066,1.508,2,2,1
10523,0.073,1.319,1.198,0.031,0.073,0.064,1.456,2,2,1
10524,0.073,1.348,1.229,0.030,0.073,0.061,1.482,2,2,1
10525,0.075,1.291,1.171,0.031,0.075,0.070,1.436,2,2,1
10526,0.100,1.345,1.228,0.029,0.072,0.061,1.507,2,2,1
10527,0.083,1.285,1.164,0.032,0.074,0.068,1.436,2,2,1
10528,0.099,1.322,1.200,0.032,0.074,0.062,1.483,2,2,1
10529,0.069,1.319,1.198,0.032,0.073,0.066,1.454,2,2,1
10530,0.096,1.350,1.228,0.032,0.074,0.038,1.484,2,2,1
10531,0.063,1.319,1.199,0.030,0.074,0.066,1.449,2,2,1
10532,0.095,1.353,1.232,0.033,0.074,0.062,1.511,2,2,1
10533,0.081,1.315,1.196,0.032,0.071,0.068,1.464,2,2,1
10534,0.095,1.352,1.232,0.032,0.074,0.067,1.514,2,2,1
10535,0.070,1.318,1.199,0.031,0.073,0.064,1.452,2,2,1
10536,0.106,1.319,1.198,0.031,0.074,0.062,1.487,2,2,1
10537,0.081,1.312,1.199,0.028,0.070,0.060,1.453,2,2,1
10538,0.095,1.345,1.230,0.029,0.071,0.058,1.498,2,2,1
10539,0.071,1.279,1.165,0.027,0.072,0.065,1.416,2,2,1
10540,0.097,1.313,1.198,0.030,0.070,0.055,1.465,2,2,1
10541,0.067,1.281,1.166,0.029,0.071,0.061,1.408,2,2,1
10542,0.097,1.342,1.228,0.027,0.070,0.055,1.494,2,2,1
10543,0.067,1.283,1.171,0.028,0.069,0.041,1.391,2,2,1
10544,0.066,1.320,1.207,0.028,0.069,0.056,1.442,2,2,1
10545,0.067,1.276,1.164,0.027,0.070,0.058,1.401,2,2,1
10546,0.069,1.340,1.227,0.028,0.069,0.059,1.468,2,2,1
10547,0.073,1.277,1.163,0.028,0.071,0.057,1.407,2,2,1
10548,0.098,1.308,1.199,0.026,0.069,0.055,1.461,2,2,1
10549,0.062,1.276,1.165,0.026,0.069,0.059,1.397,2,2,1
10550,0.095,1.343,1.230,0.028,0.069,0.055,1.493,2,2,1
10551,0.067,1.277,1.164,0.028,0.071,0.047,1.391,2,2,1
10552,0.101,1.313,1.198,0.029,0.071,0.055,1.468,2,2,1
10553,0.065,1.275,1.164,0.027,0.069,0.054,1.395,2,2,1
10554,0.095,1.342,1.230,0.028,0.069,0.058,1.495,2,2,1
10555,0.067,1.314,1.199,0.029,0.072,0.053,1.433,2,2,1
10556,0.095,1.342,1.229,0.027,0.071,0.056,1.493,2,2,1
10557,0.086,1.280,1.165,0.028,0.072,0.058,1.424,2,2,1
10558,0.117,1.346,1.231,0.028,0.071,0.057,1.519,2,2,1
10559,0.070,1.280,1.170,0.027,0.069,0.059,1.409,2,2,1
10560,0.096,1.310,1.197,0.028,0.071,0.056,1.463,2,2,1
10561,0.067,1.279,1.165,0.028,0.071,0.062,1.408,2,2,1
10562,0.046,1.330,1.201,0.028,0.086,0.062,1.438,2,2,1
10563,0.095,1.313,1.170,0.042,0.084,0.057,1.465,2,2,1
10564,0.041,1.368,1.231,0.039,0.082,0.038,1.448,2,2,1
10565,0.065,1.344,1.205,0.039,0.083,0.057,1.466,2,2,1
10566,0.038,1.370,1.233,0.038,0.081,0.056,1.464,2,2,1
10567,0.097,1.335,1.202,0.037,0.080,0.061,1.494,2,2,1
10568,0.099,1.364,1.229,0.037,0.081,0.057,1.520,2,2,1
10569,0.098,1.336,1.200,0.038,0.082,0.065,1.498,2,2,1
10570,0.070,1.339,1.202,0.040,0.081,0.056,1.466,2,2,1
10571,0.096,1.343,1.206,0.040,0.081,0.057,1.496,2,2,1
10572,0.069,1.366,1.230,0.038,0.081,0.060,1.495,2,2,1
10573,0.095,1.305,1.168,0.037,0.082,0.057,1.458,2,2,1
10574,0.098,1.365,1.230,0.038,0.081,0.056,1.518,2,2,1
10575,0.066,1.293,1.168,0.035,0.072,0.060,1.419,2,2,1
10576,0.101,1.342,1.228,0.027,0.069,0.055,1.499,2,2,1
10577,0.067,1.276,1.165,0.027,0.069,0.061,1.405,2,2,1
10578,0.041,1.311,1.199,0.028,0.069,0.056,1.409,2,2,1
10579,0.065,1.274,1.163,0.026,0.069,0.056,1.395,2,2,1
10580,0.040,1.344,1.230,0.027,0.071,0.102,1.486,2,2,1
10581,0.094,1.310,1.198,0.027,0.069,0.058,1.461,2,2,1
10582,0.096,1.342,1.228,0.028,0.071,0.070,1.507,2,2,1
10583,0.063,1.320,1.197,0.027,0.081,0.057,1.440,2,2,1
10584,0.041,1.375,1.232,0.039,0.088,0.057,1.473,2,2,1
10585,0.093,1.338,1.202,0.038,0.082,0.059,1.491,2,2,1
10586,0.039,1.368,1.233,0.037,0.082,0.057,1.463,2,2,1
10587,0.098,1.301,1.165,0.038,0.082,0.056,1.455,2,2,1
10588,0.037,1.370,1.235,0.037,0.082,0.100,1.507,2,2,1
10589,0.099,1.335,1.199,0.038,0.081,0.056,1.489,2,2,1
10590,0.103,1.339,1.203,0.038,0.082,0.099,1.542,2,2,1
10591,0.094,1.306,1.169,0.039,0.081,0.058,1.457,2,2,1
10592,0.040,1.373,1.233,0.042,0.081,0.055,1.467,2,2,1
10593,0.095,1.305,1.168,0.038,0.081,0.060,1.459,2,2,1
10594,0.036,1.366,1.231,0.038,0.082,0.055,1.458,2,2,1
10595,0.066,1.355,1.219,0.038,0.082,0.038,1.459,2,2,1
10596,0.037,1.372,1.232,0.038,0.081,0.055,1.465,2,2,1
10597,0.095,1.346,1.206,0.041,0.081,0.056,1.496,2,2,1
10598,0.035,1.369,1.232,0.038,0.081,0.058,1.462,2,2,1
10599,0.096,1.339,1.206,0.037,0.080,0.063,1.498,2,2,1
10600,0.035,1.365,1.230,0.037,0.082,0.055,1.456,2,2,1
10601,0.064,1.333,1.201,0.036,0.081,0.057,1.454,2,2,1
10602,0.101,1.370,1.234,0.039,0.081,0.058,1.529,2,2,1
10603,0.111,1.336,1.202,0.037,0.080,0.063,1.510,2,2,1
10604,0.118,1.375,1.238,0.040,0.081,0.059,1.552,2,2,1
10605,0.098,1.304,1.168,0.038,0.082,0.062,1.465,2,2,1
10606,0.079,1.340,1.204,0.039,0.082,0.059,1.478,2,2,1
10607,0.109,1.339,1.206,0.036,0.082,0.062,1.509,2,2,1
10608,0.108,1.426,1.252,0.075,0.084,0.065,1.600,2,2,1
10609,0.063,1.365,1.166,0.074,0.084,0.066,1.494,2,2,1
10610,0.115,1.442,1.243,0.078,0.091,0.077,1.634,2,2,1
10611,0.064,1.383,1.206,0.076,0.082,0.056,1.503,2,2,1
10612,0.068,1.406,1.233,0.074,0.083,0.115,1.589,2,2,1
10613,0.103,1.375,1.205,0.073,0.081,0.059,1.538,2,2,1
10614,0.068,1.405,1.232,0.075,0.082,0.114,1.587,2,2,1
10615,0.097,1.361,1.219,0.043,0.082,0.038,1.496,2,2,1
10616,0.064,1.411,1.237,0.074,0.082,0.114,1.589,2,2,1
10617,0.099,1.376,1.204,0.072,0.083,0.056,1.531,2,2,1
10618,0.066,1.406,1.234,0.073,0.083,0.114,1.586,2,2,1
10619,0.096,1.373,1.204,0.071,0.081,0.056,1.525,2,2,1
10620,0.068,1.346,1.205,0.042,0.083,0.097,1.511,2,2,1
10621,0.117,1.340,1.169,0.072,0.082,0.057,1.514,2,2,1
10622,0.066,1.415,1.235,0.078,0.085,0.114,1.595,2,2,1
10623,0.096,1.338,1.169,0.072,0.081,0.042,1.476,2,2,1
10624,0.068,1.388,1.233,0.052,0.086,0.115,1.571,2,2,1
10625,0.097,1.313,1.172,0.042,0.084,0.066,1.476,2,2,1
10626,0.069,1.408,1.235,0.072,0.084,0.118,1.595,2,2,1
10627,0.060,1.375,1.203,0.073,0.082,0.064,1.499,2,2,1
10628,0.066,1.411,1.238,0.073,0.083,0.114,1.590,2,2,1
10629,0.096,1.375,1.204,0.074,0.080,0.063,1.534,2,2,1
10630,0.066,1.379,1.205,0.073,0.083,0.113,1.559,2,2,1
10631,0.097,1.339,1.168,0.073,0.082,0.063,1.499,2,2,1
10632,0.065,1.404,1.234,0.072,0.082,0.114,1.583,2,2,1
10633,0.125,1.342,1.172,0.071,0.083,0.062,1.528,2,2,1
10634,0.066,1.404,1.233,0.072,0.082,0.113,1.583,2,2,1
10635,0.097,1.379,1.206,0.074,0.082,0.067,1.543,2,2,1
10636,0.067,1.403,1.234,0.072,0.082,0.113,1.583,2,2,1
10637,0.066,1.336,1.166,0.071,0.082,0.060,1.461,2,2,1
10638,0.066,1.373,1.203,0.072,0.082,0.114,1.553,2,2,1
10639,0.097,1.379,1.205,0.075,0.083,0.061,1.538,2,2,1
10640,0.067,1.403,1.234,0.072,0.082,0.116,1.586,2,2,1
10641,0.097,1.381,1.207,0.073,0.083,0.062,1.540,2,2,1
10642,0.068,1.412,1.235,0.078,0.083,0.083,1.563,2,2,1
10643,0.064,1.372,1.203,0.071,0.082,0.061,1.497,2,2,1
10644,0.066,1.404,1.234,0.072,0.082,0.114,1.584,2,2,1
10645,0.096,1.372,1.204,0.069,0.083,0.069,1.536,2,2,1
10646,0.072,1.406,1.233,0.074,0.082,0.114,1.592,2,2,1
10647,0.096,1.321,1.178,0.045,0.081,0.039,1.457,2,2,1
10648,0.066,1.381,1.234,0.046,0.082,0.114,1.561,2,2,1
10649,0.099,1.338,1.166,0.072,0.083,0.060,1.497,2,2,1
10650,0.067,1.403,1.233,0.072,0.082,0.116,1.586,2,2,1
10651,0.098,1.374,1.204,0.071,0.082,0.063,1.534,2,2,1
10652,0.067,1.345,1.204,0.043,0.082,0.082,1.493,2,2,1
10653,0.095,1.330,1.172,0.046,0.087,0.068,1.493,2,2,1
10654,0.106,1.392,1.209,0.074,0.081,0.132,1.629,2,2,1
10655,0.122,1.391,1.209,0.073,0.083,0.065,1.578,2,2,1
10656,0.108,1.419,1.239,0.073,0.081,0.121,1.648,2,2,1
10657,0.106,1.447,1.254,0.082,0.083,0.074,1.627,2,2,1
10658,0.114,1.446,1.255,0.080,0.082,0.121,1.681,2,2,1
10659,0.111,1.447,1.253,0.081,0.085,0.072,1.629,2,2,1
10660,0.112,1.425,1.241,0.072,0.083,0.120,1.657,2,2,1
10661,0.108,1.348,1.195,0.043,0.081,0.050,1.507,2,2,1
10662,0.111,1.421,1.240,0.071,0.081,0.123,1.654,2,2,1
10663,0.106,1.391,1.213,0.072,0.080,0.063,1.561,2,2,1
10664,0.098,1.395,1.214,0.072,0.080,0.122,1.615,2,2,1
10665,0.108,1.447,1.257,0.082,0.081,0.066,1.621,2,2,1
10666,0.114,1.419,1.239,0.073,0.081,0.126,1.659,2,2,1
10667,0.107,1.446,1.254,0.081,0.082,0.071,1.623,2,2,1
10668,0.110,1.417,1.238,0.073,0.081,0.124,1.651,2,2,1
10669,0.110,1.451,1.256,0.081,0.083,0.067,1.628,2,2,1
10670,0.114,1.366,1.214,0.046,0.081,0.120,1.600,2,2,1
10671,0.106,1.392,1.211,0.073,0.081,0.065,1.562,2,2,1
10672,0.115,1.416,1.237,0.070,0.082,0.134,1.665,2,2,1
10673,0.076,1.389,1.209,0.072,0.081,0.065,1.529,2,2,1
10674,0.113,1.418,1.236,0.073,0.084,0.126,1.657,2,2,1
10675,0.109,1.425,1.254,0.055,0.086,0.087,1.621,2,2,1
10676,0.110,1.450,1.254,0.081,0.087,0.125,1.686,2,2,1
10677,0.106,1.450,1.255,0.081,0.086,0.088,1.643,2,2,1
10678,0.113,1.445,1.252,0.079,0.085,0.121,1.678,2,2,1
10679,0.109,1.438,1.274,0.052,0.084,0.084,1.630,2,2,1
10680,0.117,1.424,1.240,0.074,0.084,0.122,1.664,2,2,1
10681,0.106,1.386,1.232,0.045,0.084,0.062,1.554,2,2,1
10682,0.109,1.504,1.290,0.100,0.086,0.126,1.739,2,2,1
10683,0.108,1.452,1.254,0.083,0.086,0.080,1.640,2,2,1
10684,0.081,1.399,1.211,0.074,0.086,0.122,1.602,2,2,1
10685,0.110,1.446,1.256,0.081,0.082,0.068,1.624,2,2,1
10686,0.109,1.424,1.240,0.073,0.081,0.123,1.656,2,2,1
10687,0.108,1.454,1.256,0.083,0.083,0.070,1.632,2,2,1
10688,0.111,1.426,1.241,0.075,0.084,0.123,1.660,2,2,1
10689,0.109,1.428,1.257,0.054,0.086,0.083,1.620,2,2,1
10690,0.113,1.367,1.208,0.049,0.084,0.121,1.601,2,2,1
10691,0.108,1.389,1.209,0.071,0.084,0.079,1.576,2,2,1
10692,0.081,1.423,1.241,0.072,0.084,0.116,1.620,2,2,1
10693,0.077,1.391,1.209,0.073,0.083,0.078,1.547,2,2,1
10694,0.109,1.419,1.237,0.073,0.085,0.123,1.652,2,2,1
10695,0.106,1.451,1.256,0.082,0.084,0.089,1.646,2,2,1
10696,0.108,1.441,1.250,0.081,0.082,0.122,1.671,2,2,1
10697,0.108,1.420,1.256,0.053,0.083,0.080,1.608,2,2,1
10698,0.114,1.450,1.256,0.081,0.084,0.121,1.685,2,2,1
10699,0.107,1.449,1.254,0.081,0.086,0.072,1.627,2,2,1
10700,0.120,1.425,1.243,0.073,0.083,0.121,1.666,2,2,1
10701,0.107,1.332,1.181,0.044,0.082,0.051,1.491,2,2,1
10702,0.112,1.422,1.238,0.073,0.084,0.124,1.658,2,2,1
10703,0.109,1.386,1.208,0.072,0.081,0.063,1.559,2,2,1
10704,0.079,1.398,1.213,0.076,0.082,0.122,1.598,2,2,1
10705,0.113,1.428,1.257,0.057,0.086,0.081,1.621,2,2,1
10706,0.115,1.427,1.241,0.073,0.083,0.121,1.663,2,2,1
10707,0.111,1.453,1.256,0.082,0.084,0.080,1.643,2,2,1
10708,0.118,1.422,1.238,0.076,0.082,0.122,1.662,2,2,1
10709,0.108,1.456,1.258,0.080,0.090,0.069,1.633,2,2,1
10710,0.119,1.361,1.208,0.045,0.083,0.124,1.604,2,2,1
10711,0.108,1.389,1.209,0.075,0.079,0.065,1.561,2,2,1
10712,0.114,1.418,1.240,0.070,0.080,0.136,1.667,2,2,1
10713,0.077,1.385,1.206,0.071,0.079,0.066,1.528,2,2,1
10714,0.110,1.413,1.236,0.071,0.082,0.122,1.645,2,2,1
10715,0.108,1.452,1.255,0.083,0.085,0.075,1.634,2,2,1
10716,0.117,1.448,1.254,0.084,0.083,0.123,1.688,2,2,1
10717,0.107,1.446,1.254,0.081,0.084,0.073,1.626,2,2,1
10718,0.143,1.427,1.258,0.059,0.082,0.122,1.692,2,2,1
10719,0.108,1.445,1.253,0.080,0.084,0.071,1.624,2,2,1
10720,0.110,1.428,1.240,0.077,0.082,0.078,1.616,2,2,1
10721,0.106,1.361,1.207,0.045,0.084,0.050,1.517,2,2,1
10722,0.109,1.417,1.237,0.073,0.081,0.121,1.647,2,2,1
10723,0.107,1.391,1.213,0.071,0.082,0.068,1.566,2,2,1
10724,0.079,1.394,1.210,0.072,0.081,0.122,1.594,2,2,1
10725,0.108,1.451,1.258,0.082,0.084,0.073,1.632,2,2,1
10726,0.107,1.436,1.242,0.081,0.082,0.128,1.670,2,2,1
10727,0.108,1.394,1.211,0.073,0.082,0.071,1.573,2,2,1
10728,0.112,1.390,1.236,0.043,0.082,0.127,1.629,2,2,1
10729,0.120,1.379,1.215,0.048,0.081,0.069,1.568,2,2,1
10730,0.099,1.362,1.210,0.042,0.082,0.085,1.546,2,2,1
10731,0.106,1.387,1.210,0.068,0.079,0.048,1.541,2,2,1
10732,0.075,1.397,1.242,0.046,0.082,0.062,1.534,2,2,1
10733,0.127,1.390,1.213,0.070,0.081,0.047,1.564,2,2,1
10734,0.068,1.418,1.239,0.071,0.082,0.067,1.552,2,2,1
10735,0.107,1.390,1.209,0.071,0.084,0.046,1.544,2,2,1
10736,0.072,1.417,1.240,0.070,0.082,0.065,1.554,2,2,1
10737,0.109,1.327,1.177,0.041,0.082,0.045,1.481,2,2,1
10738,0.067,1.427,1.245,0.073,0.081,0.066,1.559,2,2,1
10739,0.104,1.363,1.206,0.044,0.084,0.045,1.511,2,2,1
10740,0.091,1.398,1.210,0.073,0.085,0.059,1.548,2,2,1
10741,0.107,1.387,1.210,0.070,0.082,0.045,1.539,2,2,1
10742,0.068,1.420,1.241,0.069,0.082,0.069,1.557,2,2,1
10743,0.108,1.387,1.209,0.072,0.080,0.046,1.541,2,2,1
10744,0.075,1.404,1.212,0.045,0.088,0.070,1.550,2,2,1
10745,0.110,1.401,1.214,0.073,0.082,0.050,1.561,2,2,1
10746,0.080,1.450,1.248,0.083,0.086,0.146,1.677,2,2,1
10747,0.076,1.376,1.209,0.056,0.080,0.083,1.536,2,2,1
10748,0.072,1.425,1.241,0.075,0.079,0.121,1.619,2,2,1
10749,0.106,1.397,1.212,0.075,0.079,0.096,1.599,2,2,1
10750,0.069,1.422,1.240,0.074,0.078,0.126,1.617,2,2,1
10751,0.104,1.391,1.208,0.074,0.079,0.078,1.574,2,2,1
10752,0.069,1.426,1.243,0.074,0.078,0.122,1.616,2,2,1
10753,0.106,1.337,1.184,0.045,0.078,0.076,1.519,2,2,1
10754,0.068,1.428,1.243,0.073,0.081,0.124,1.621,2,2,1
10755,0.112,1.359,1.175,0.074,0.080,0.080,1.551,2,2,1
10756,0.088,1.396,1.213,0.073,0.080,0.125,1.609,2,2,1
10757,0.106,1.392,1.209,0.073,0.080,0.082,1.580,2,2,1
10758,0.068,1.428,1.243,0.075,0.079,0.137,1.633,2,2,1
10759,0.106,1.393,1.210,0.074,0.079,0.082,1.581,2,2,1
10760,0.068,1.398,1.212,0.077,0.079,0.123,1.589,2,2,1
10761,0.114,1.359,1.174,0.074,0.080,0.082,1.554,2,2,1
10762,0.069,1.453,1.243,0.074,0.105,0.089,1.610,2,2,1
10763,0.079,1.397,1.212,0.075,0.079,0.082,1.557,2,2,1
10764,0.067,1.423,1.242,0.073,0.079,0.124,1.615,2,2,1
10765,0.106,1.395,1.210,0.074,0.080,0.081,1.582,2,2,1
10766,0.069,1.423,1.242,0.074,0.076,0.125,1.617,2,2,1
10767,0.107,1.391,1.211,0.073,0.078,0.088,1.586,2,2,1
10768,0.070,1.426,1.245,0.074,0.076,0.125,1.620,2,2,1
10769,0.106,1.337,1.183,0.046,0.078,0.084,1.527,2,2,1
10770,0.070,1.424,1.243,0.073,0.078,0.126,1.619,2,2,1
10771,0.106,1.392,1.210,0.074,0.078,0.080,1.578,2,2,1
10772,0.072,1.365,1.211,0.047,0.076,0.122,1.559,2,2,1
10773,0.107,1.394,1.212,0.075,0.078,0.076,1.577,2,2,1
10774,0.069,1.423,1.240,0.074,0.079,0.122,1.614,2,2,1
10775,0.106,1.394,1.211,0.074,0.079,0.082,1.581,2,2,1
10776,0.071,1.420,1.237,0.073,0.079,0.124,1.615,2,2,1
10777,0.112,1.392,1.209,0.074,0.078,0.080,1.584,2,2,1
10778,0.069,1.449,1.245,0.095,0.080,0.096,1.614,2,2,1
10779,0.106,1.396,1.211,0.075,0.079,0.082,1.585,2,2,1
10780,0.069,1.425,1.244,0.073,0.079,0.123,1.617,2,2,1
10781,0.138,1.389,1.209,0.073,0.077,0.076,1.603,2,2,1
10782,0.070,1.431,1.245,0.076,0.079,0.125,1.625,2,2,1
10783,0.107,1.392,1.211,0.074,0.077,0.083,1.581,2,2,1
10784,0.069,1.422,1.242,0.073,0.076,0.126,1.616,2,2,1
10785,0.107,1.381,1.182,0.091,0.079,0.081,1.569,2,2,1
10786,0.068,1.425,1.245,0.073,0.077,0.124,1.617,2,2,1
10787,0.112,1.397,1.210,0.075,0.081,0.073,1.582,2,2,1
10788,0.071,1.426,1.242,0.074,0.081,0.124,1.621,2,2,1
10789,0.108,1.393,1.210,0.075,0.078,0.094,1.595,2,2,1
10790,0.070,1.423,1.242,0.075,0.076,0.122,1.615,2,2,1
10791,0.106,1.405,1.210,0.074,0.091,0.087,1.598,2,2,1
10792,0.070,1.424,1.242,0.073,0.079,0.085,1.578,2,2,1
10793,0.107,1.392,1.211,0.074,0.077,0.077,1.575,2,2,1
10794,0.068,1.367,1.216,0.046,0.076,0.070,1.505,2,2,1
10795,0.106,1.405,1.225,0.074,0.075,0.089,1.600,2,2,1
10796,0.069,1.425,1.245,0.075,0.075,0.124,1.618,2,2,1
10797,0.074,1.393,1.209,0.074,0.079,0.077,1.544,2,2,1
10798,0.069,1.421,1.242,0.072,0.077,0.072,1.562,2,2,1
10799,0.107,1.388,1.209,0.073,0.076,0.077,1.571,2,2,1
10800,0.069,1.352,1.172,0.073,0.076,0.069,1.490,2,2,1
10801,0.071,1.323,1.172,0.044,0.077,0.079,1.473,2,2,1
10802,0.069,1.421,1.243,0.073,0.075,0.124,1.615,2,2,1
10803,0.107,1.393,1.210,0.075,0.078,0.076,1.576,2,2,1
10804,0.072,1.389,1.209,0.074,0.076,0.124,1.586,2,2,1
10805,0.108,1.394,1.216,0.074,0.075,0.076,1.577,2,2,1
10806,0.068,1.422,1.238,0.079,0.075,0.122,1.613,2,2,1
10807,0.106,1.401,1.211,0.083,0.077,0.082,1.589,2,2,1
10808,0.070,1.426,1.247,0.073,0.076,0.124,1.619,2,2,1
10809,0.109,1.390,1.213,0.073,0.074,0.088,1.587,2,2,1
10810,0.070,1.414,1.266,0.043,0.075,0.094,1.577,2,2,1
10811,0.106,1.394,1.215,0.073,0.075,0.082,1.582,2,2,1
10812,0.068,1.423,1.243,0.072,0.079,0.099,1.591,2,2,1
10813,0.138,1.393,1.211,0.075,0.077,0.077,1.608,2,2,1
10814,0.068,1.421,1.245,0.072,0.074,0.077,1.566,2,2,1
10815,0.106,1.389,1.208,0.074,0.077,0.076,1.571,2,2,1
10816,0.070,1.422,1.244,0.074,0.074,0.074,1.566,2,2,1
10817,0.107,1.334,1.184,0.046,0.075,0.072,1.513,2,2,1
10818,0.068,1.434,1.243,0.084,0.077,0.075,1.576,2,2,1
10819,0.112,1.351,1.173,0.073,0.075,0.073,1.537,2,2,1
10820,0.071,1.389,1.212,0.074,0.073,0.077,1.538,2,2,1
10821,0.109,1.361,1.208,0.048,0.075,0.072,1.542,2,2,1
10822,0.069,1.417,1.241,0.072,0.074,0.075,1.561,2,2,1
10823,0.103,1.390,1.212,0.075,0.073,0.073,1.567,2,2,1
